Party Id,Security Balance,Currency Balance,CCF Exchange Factor
T613,P8,P7,300,P7,P8,100
T614,P8,P9,100,P9,P8,100
T615,P9,P7,100,P7,P9,100
T616,P10,P8,100,P8,P10,100
T617,P11,P12,100,P12,P11,1400
T618,P11,P10,200,P10,P11,300
T619,P7,P12,300,P12,P7,600
T620,P12,P11,300,P11,P12,700
T621,P14,P13,300,P13,P14,100
T622,P14,P15,100,P15,P14,100
T623,P15,P13,100,P13,P15,100
T624,P16,P14,100,P14,P16,100
T625,P17,P18,100,P18,P17,1400
T626,P17,P16,200,P16,P17,300
T627,P13,P18,300,P18,P13,600
T628,P18,P17,300,P17,P18,700
T629,P2,P8,100,P8,P2,100
T630,P8,P14,100,P14,P8,100
T631,P14,P3,100,P3,P14,100
T632,P3,P6,100,P6,P3,100
T633,P2,P1,300,P1,P2,100
T634,P2,P3,100,P3,P2,100
T635,P3,P1,100,P1,P3,100
T636,P4,P2,100,P2,P4,100
T637,P5,P6,100,P6,P5,1400
T638,P5,P4,200,P4,P5,300
T639,P1,P6,300,P6,P1,600
T640,P6,P5,300,P5,P6,700
T641,P8,P7,300,P7,P8,100
T642,P8,P9,100,P9,P8,100
T643,P9,P7,100,P7,P9,100
T644,P10,P8,100,P8,P10,100
T645,P11,P12,100,P12,P11,1400
T646,P11,P10,200,P10,P11,300
T647,P7,P12,300,P12,P7,600
T648,P12,P11,300,P11,P12,700
T649,P14,P13,300,P13,P14,100
T650,P14,P15,100,P15,P14,100
T651,P15,P13,100,P13,P15,100
T652,P16,P14,100,P14,P16,100
T653,P17,P18,100,P18,P17,1400
T654,P17,P16,200,P16,P17,300
T655,P13,P18,300,P18,P13,600
T656,P18,P17,300,P17,P18,700
T657,P2,P8,100,P8,P2,100
T658,P8,P14,100,P14,P8,100
T659,P14,P3,200,P3,P14,100
T660,P14,P6,100,P6,P14,100
T661,P20,P19,300,P19,P20,100
T662,P20,P21,100,P21,P20,100
T663,P21,P19,100,P19,P21,100
T664,P22,P20,100,P20,P22,100
T665,P23,P24,100,P24,P23,1400
T666,P23,P22,200,P22,P23,300
T667,P19,P24,300,P24,P19,600
T668,P24,P23,300,P23,P24,700
T669,P26,P25,300,P25,P26,100
T670,P26,P27,100,P27,P26,100
T671,P27,P25,100,P25,P27,100
T672,P28,P26,100,P26,P28,100
T673,P29,P30,100,P30,P29,1400
T674,P29,P28,200,P28,P29,300
T675,P25,P30,300,P30,P25,600
T676,P30,P29,300,P29,P30,700
T677,P32,P31,300,P31,P32,100
T678,P32,P33,100,P33,P32,100
T679,P33,P31,100,P31,P33,100
T680,P34,P32,100,P32,P34,100
T681,P35,P36,100,P36,P35,1400
T682,P35,P34,200,P34,P35,300
T683,P31,P36,300,P36,P31,600
T684,P36,P35,300,P35,P36,700
T685,P20,P26,100,P26,P20,100
T686,P26,P32,100,P32,P26,100
T687,P32,P21,100,P21,P32,100
T688,P21,P24,100,P24,P21,100
T689,P20,P19,300,P19,P20,100
T690,P20,P21,100,P21,P20,100
T691,P21,P19,100,P19,P21,100
T692,P22,P20,100,P20,P22,100
T693,P23,P24,100,P24,P23,1400
T694,P23,P22,200,P22,P23,300
T695,P19,P24,300,P24,P19,600
T696,P24,P23,300,P23,P24,700
T697,P26,P25,300,P25,P26,100
T698,P26,P27,100,P27,P26,100
T699,P27,P25,100,P25,P27,100
T700,P28,P26,100,P26,P28,100
T701,P29,P30,100,P30,P29,1400
T702,P29,P28,200,P28,P29,300
T703,P25,P30,300,P30,P25,600
T704,P30,P29,300,P29,P30,700
T705,P32,P31,300,P31,P32,100
T706,P32,P33,100,P33,P32,100
T707,P33,P31,100,P31,P33,100
T708,P34,P32,100,P32,P34,100
T709,P35,P36,100,P36,P35,1400
T710,P35,P34,200,P34,P35,300
T711,P31,P36,300,P36,P31,600
T712,P36,P35,300,P35,P36,700
T713,P20,P26,100,P26,P20,100
T714,P26,P32,100,P32,P26,100
T715,P32,P21,200,P21,P32,100
T716,P32,P24,100,P24,P32,100
T717,P20,P19,300,P19,P20,100
T718,P20,P21,100,P21,P20,100
T719,P21,P19,100,P19,P21,100
T720,P22,P20,100,P20,P22,100
T721,P23,P24,100,P24,P23,1400
T722,P23,P22,200,P22,P23,300
T723,P19,P24,300,P24,P19,600
T724,P24,P23,300,P23,P24,700
T725,P26,P25,300,P25,P26,100
T726,P26,P27,100,P27,P26,100
T727,P27,P25,100,P25,P27,100
T728,P28,P26,100,P26,P28,100
T729,P29,P30,100,P30,P29,1400
T730,P29,P28,200,P28,P29,300
T731,P25,P30,300,P30,P25,600
T732,P30,P29,300,P29,P30,700
T733,P32,P31,300,P31,P32,100
T734,P32,P33,100,P33,P32,100
T735,P33,P31,100,P31,P33,100
T736,P34,P32,100,P32,P34,100
T737,P35,P36,100,P36,P35,1400
T738,P35,P34,200,P34,P35,300
T739,P31,P36,300,P36,P31,600
T740,P36,P35,300,P35,P36,700
T741,P20,P26,100,P26,P20,100
T742,P26,P32,100,P32,P26,100
T743,P32,P21,100,P21,P32,100
T744,P21,P24,100,P24,P21,100
T745,P20,P19,300,P19,P20,100
T746,P20,P21,100,P21,P20,100
T747,P21,P19,100,P19,P21,100
T748,P22,P20,100,P20,P22,100
T749,P23,P24,100,P24,P23,1400
T750,P23,P22,200,P22,P23,300
T751,P19,P24,300,P24,P19,600
T752,P24,P23,300,P23,P24,700
T753,P26,P25,300,P25,P26,100
T754,P26,P27,100,P27,P26,100
T755,P27,P25,100,P25,P27,100
T756,P28,P26,100,P26,P28,100
T757,P29,P30,100,P30,P29,1400
T758,P29,P28,200,P28,P29,300
T759,P25,P30,300,P30,P25,600
T760,P30,P29,300,P29,P30,700
T761,P32,P31,300,P31,P32,100
T762,P32,P33,100,P33,P32,100
T763,P33,P31,100,P31,P33,100
T764,P34,P32,100,P32,P34,100
T765,P35,P36,100,P36,P35,1400
T766,P35,P34,200,P34,P35,300
T767,P31,P36,300,P36,P31,600
T768,P36,P35,300,P35,P36,700
T769,P20,P26,100,P26,P20,100
T770,P26,P32,100,P32,P26,100
T771,P32,P21,200,P21,P32,100
T772,P32,P24,100,P24,P32,100
T773,P20,P19,300,P19,P20,100
T774,P20,P21,100,P21,P20,100
T775,P21,P19,100,P19,P21,100
T776,P22,P20,100,P20,P22,100
T777,P23,P24,100,P24,P23,1400
T778,P23,P22,200,P22,P23,300
T779,P19,P24,300,P24,P19,600
T780,P24,P23,300,P23,P24,700
T781,P26,P25,300,P25,P26,100
T782,P26,P27,100,P27,P26,100
T783,P27,P25,100,P25,P27,100
T784,P28,P26,100,P26,P28,100
T785,P29,P30,100,P30,P29,1400
T786,P29,P28,200,P28,P29,300
T787,P25,P30,300,P30,P25,600
T788,P30,P29,300,P29,P30,700
T789,P32,P31,300,P31,P32,100
T790,P32,P33,100,P33,P32,100
T791,P33,P31,100,P31,P33,100
T792,P34,P32,100,P32,P34,100
T793,P35,P36,100,P36,P35,1400
T794,P35,P34,200,P34,P35,300
T795,P31,P36,300,P36,P31,600
T796,P36,P35,300,P35,P36,700
T797,P20,P26,100,P26,P20,100
T798,P26,P32,100,P32,P26,100
T799,P32,P21,100,P21,P32,100
T800,P21,P24,100,P24,P21,100
T801,P20,P19,300,P19,P20,100
T802,P20,P21,100,P21,P20,100
T803,P21,P19,100,P19,P21,100
T804,P22,P20,100,P20,P22,100
T805,P23,P24,100,P24,P23,1400
T806,P23,P22,200,P22,P23,300
T807,P19,P24,300,P24,P19,600
T808,P24,P23,300,P23,P24,700
T809,P26,P25,300,P25,P26,100
T810,P26,P27,100,P27,P26,100
T811,P27,P25,100,P25,P27,100
T812,P28,P26,100,P26,P28,100
T813,P29,P30,100,P30,P29,1400
T814,P29,P28,200,P28,P29,300
T815,P25,P30,300,P30,P25,600
T816,P30,P29,300,P29,P30,700
T817,P32,P31,300,P31,P32,100
T818,P32,P33,100,P33,P32,100
T819,P33,P31,100,P31,P33,100
T820,P34,P32,100,P32,P34,100
T821,P35,P36,100,P36,P35,1400
T822,P35,P34,200,P34,P35,300
T823,P31,P36,300,P36,P31,600
T824,P36,P35,300,P35,P36,700
T825,P20,P26,100,P26,P20,100
T826,P26,P32,100,P32,P26,100
T827,P32,P21,200,P21,P32,100
T828,P32,P24,100,P24,P32,100
T829,P20,P19,300,P19,P20,100
T830,P20,P21,100,P21,P20,100
T831,P21,P19,100,P19,P21,100
T832,P22,P20,100,P20,P22,100
T833,P23,P24,100,P24,P23,1400
T834,P23,P22,200,P22,P23,300
T835,P19,P24,300,P24,P19,600
T836,P24,P23,300,P23,P24,700
T837,P26,P25,300,P25,P26,100
T838,P26,P27,100,P27,P26,100
T839,P27,P25,100,P25,P27,100
T840,P28,P26,100,P26,P28,100
T841,P29,P30,100,P30,P29,1400
T842,P29,P28,200,P28,P29,300
T843,P25,P30,300,P30,P25,600
T844,P30,P29,300,P29,P30,700
T845,P32,P31,300,P31,P32,100
T846,P32,P33,100,P33,P32,100
T847,P33,P31,100,P31,P33,100
T848,P34,P32,100,P32,P34,100
T849,P35,P36,100,P36,P35,1400
T850,P35,P34,200,P34,P35,300
T851,P31,P36,300,P36,P31,600
T852,P36,P35,300,P35,P36,700
T853,P20,P26,100,P26,P20,100
T854,P26,P32,100,P32,P26,100
T855,P32,P21,100,P21,P32,100
T856,P21,P24,100,P24,P21,100
T857,P20,P19,300,P19,P20,100
T858,P20,P21,100,P21,P20,100
T859,P21,P19,100,P19,P21,100
T860,P22,P20,100,P20,P22,100
T861,P23,P24,100,P24,P23,1400
T862,P23,P22,200,P22,P23,300
T863,P19,P24,300,P24,P19,600
T864,P24,P23,300,P23,P24,700
T865,P26,P25,300,P25,P26,100
T866,P26,P27,100,P27,P26,100
T867,P27,P25,100,P25,P27,100
T868,P28,P26,100,P26,P28,100
T869,P29,P30,100,P30,P29,1400
T870,P29,P28,200,P28,P29,300
T871,P25,P30,300,P30,P25,600
T872,P30,P29,300,P29,P30,700
T873,P32,P31,300,P31,P32,100
T874,P32,P33,100,P33,P32,100
T875,P33,P31,100,P31,P33,100
T876,P34,P32,100,P32,P34,100
T877,P35,P36,100,P36,P35,1400
T878,P35,P34,200,P34,P35,300
T879,P31,P36,300,P36,P31,600
T880,P36,P35,300,P35,P36,700
T881,P20,P26,100,P26,P20,100
T882,P26,P32,100,P32,P26,100
T883,P32,P21,200,P21,P32,100
T884,P32,P24,100,P24,P32,100
T885,P20,P19,300,P19,P20,100
T886,P20,P21,100,P21,P20,100
T887,P21,P19,100,P19,P21,100
T888,P22,P20,100,P20,P22,100
T889,P23,P24,100,P24,P23,1400
T890,P23,P22,200,P22,P23,300
T891,P19,P24,300,P24,P19,600
T892,P24,P23,300,P23,P24,700
T893,P26,P25,300,P25,P26,100
T894,P26,P27,100,P27,P26,100
T895,P27,P25,100,P25,P27,100
T896,P28,P26,100,P26,P28,100
T897,P29,P30,100,P30,P29,1400
T898,P29,P28,200,P28,P29,300
T899,P25,P30,300,P30,P25,600
T900,P30,P29,300,P29,P30,700
T901,P32,P31,300,P31,P32,100
T902,P32,P33,100,P33,P32,100
T903,P33,P31,100,P31,P33,100
T904,P34,P32,100,P32,P34,100
T905,P35,P36,100,P36,P35,1400
T906,P35,P34,200,P34,P35,300
T907,P31,P36,300,P36,P31,600
T908,P36,P35,300,P35,P36,700
T909,P20,P26,100,P26,P20,100
T910,P26,P32,100,P32,P26,100
T911,P32,P21,100,P21,P32,100
T912,P21,P24,100,P24,P21,100
T913,P20,P19,300,P19,P20,100
T914,P20,P21,100,P21,P20,100
T915,P21,P19,100,P19,P21,100
T916,P22,P20,100,P20,P22,100
T917,P23,P24,100,P24,P23,1400
T918,P23,P22,200,P22,P23,300
T919,P19,P24,300,P24,P19,600
T920,P24,P23,300,P23,P24,700
T921,P26,P25,300,P25,P26,100
T922,P26,P27,100,P27,P26,100
T923,P27,P25,100,P25,P27,100
T924,P28,P26,100,P26,P28,100
T925,P29,P30,100,P30,P29,1400
T926,P29,P28,200,P28,P29,300
T927,P25,P30,300,P30,P25,600
T928,P30,P29,300,P29,P30,700
T929,P32,P31,300,P31,P32,100
T930,P32,P33,100,P33,P32,100
T931,P33,P31,100,P31,P33,100
T932,P34,P32,100,P32,P34,100
T933,P35,P36,100,P36,P35,1400
T934,P35,P34,200,P34,P35,300
T935,P31,P36,300,P36,P31,600
T936,P36,P35,300,P35,P36,700
T937,P20,P26,100,P26,P20,100
T938,P26,P32,100,P32,P26,100
T939,P32,P21,200,P21,P32,100
T940,P32,P24,100,P24,P32,100
T941,P20,P19,300,P19,P20,100
T942,P20,P21,100,P21,P20,100
T943,P21,P19,100,P19,P21,100
T944,P22,P20,100,P20,P22,100
T945,P23,P24,100,P24,P23,1400
T946,P23,P22,200,P22,P23,300
T947,P19,P24,300,P24,P19,600
T948,P24,P23,300,P23,P24,700
T949,P26,P25,300,P25,P26,100
T950,P26,P27,100,P27,P26,100
T951,P27,P25,100,P25,P27,100
T952,P28,P26,100,P26,P28,100
T953,P29,P30,100,P30,P29,1400
T954,P29,P28,200,P28,P29,300
T955,P25,P30,300,P30,P25,600
T956,P30,P29,300,P29,P30,700
T957,P32,P31,300,P31,P32,100
T958,P32,P33,100,P33,P32,100
T959,P33,P31,100,P31,P33,100
T960,P34,P32,100,P32,P34,100
T961,P35,P36,100,P36,P35,1400
T962,P35,P34,200,P34,P35,300
T963,P31,P36,300,P36,P31,600
T964,P36,P35,300,P35,P36,700
T965,P20,P26,100,P26,P20,100
T966,P26,P32,100,P32,P26,100
T967,P32,P21,100,P21,P32,100
T968,P21,P24,100,P24,P21,100
T969,P20,P19,300,P19,P20,100
T970,P20,P21,100,P21,P20,100
T971,P21,P19,100,P19,P21,100
T972,P22,P20,100,P20,P22,100
T973,P23,P24,100,P24,P23,1400
T974,P23,P22,200,P22,P23,300
T975,P19,P24,300,P24,P19,600
T976,P24,P23,300,P23,P24,700
T977,P26,P25,300,P25,P26,100
T978,P26,P27,100,P27,P26,100
T979,P27,P25,100,P25,P27,100
T980,P28,P26,100,P26,P28,100
T981,P29,P30,100,P30,P29,1400
T982,P29,P28,200,P28,P29,300
T983,P25,P30,300,P30,P25,600
T984,P30,P29,300,P29,P30,700
T985,P32,P31,300,P31,P32,100
T986,P32,P33,100,P33,P32,100
T987,P33,P31,100,P31,P33,100
T988,P34,P32,100,P32,P34,100
T989,P35,P36,100,P36,P35,1400
T990,P35,P34,200,P34,P35,300
T991,P31,P36,300,P36,P31,600
T992,P36,P35,300,P35,P36,700
T993,P20,P26,100,P26,P20,100
T994,P26,P32,100,P32,P26,100
T995,P32,P21,200,P21,P32,100
T996,P32,P24,100,P24,P32,100
T997,P20,P19,300,P19,P20,100
T998,P20,P21,100,P21,P20,100
T999,P21,P19,100,P19,P21,100
T1000,P22,P20,100,P20,P22,100
T1001,P23,P24,100,P24,P23,1400
T1002,P23,P22,200,P22,P23,300
T1003,P19,P24,300,P24,P19,600
T1004,P24,P23,300,P23,P24,700
T1005,P26,P25,300,P25,P26,100
T1006,P26,P27,100,P27,P26,100
T1007,P27,P25,100,P25,P27,100
T1008,P28,P26,100,P26,P28,100
T1009,P29,P30,100,P30,P29,1400
T1010,P29,P28,200,P28,P29,300
T1011,P25,P30,300,P30,P25,600
T1012,P30,P29,300,P29,P30,700
T1013,P32,P31,300,P31,P32,100
T1014,P32,P33,100,P33,P32,100
T1015,P33,P31,100,P31,P33,100
T1016,P34,P32,100,P32,P34,100
T1017,P35,P36,100,P36,P35,1400
T1018,P35,P34,200,P34,P35,300
T1019,P31,P36,300,P36,P31,600
T1020,P36,P35,300,P35,P36,700
T1021,P20,P26,100,P26,P20,100
T1022,P26,P32,100,P32,P26,100
T1023,P32,P21,100,P21,P32,100
T1024,P21,P24,100,P24,P21,100
T1025,P20,P19,300,P19,P20,100
T1026,P20,P21,100,P21,P20,100
T1027,P21,P19,100,P19,P21,100
T1028,P22,P20,100,P20,P22,100
T1029,P23,P24,100,P24,P23,1400
T1030,P23,P22,200,P22,P23,300
T1031,P19,P24,300,P24,P19,600
T1032,P24,P23,300,P23,P24,700
T1033,P26,P25,300,P25,P26,100
T1034,P26,P27,100,P27,P26,100
T1035,P27,P25,100,P25,P27,100
T1036,P28,P26,100,P26,P28,100
T1037,P29,P30,100,P30,P29,1400
T1038,P29,P28,200,P28,P29,300
T1039,P25,P30,300,P30,P25,600
T1040,P30,P29,300,P29,P30,700
T1041,P32,P31,300,P31,P32,100
T1042,P32,P33,100,P33,P32,100
T1043,P33,P31,100,P31,P33,100
T1044,P34,P32,100,P32,P34,100
T1045,P35,P36,100,P36,P35,1400
T1046,P35,P34,200,P34,P35,300
T1047,P31,P36,300,P36,P31,600
T1048,P36,P35,300,P35,P36,700
T1049,P20,P26,100,P26,P20,100
T1050,P26,P32,100,P32,P26,100
T1051,P32,P21,200,P21,P32,100
T1052,P32,P24,100,P24,P32,100
T1053,P20,P19,300,P19,P20,100
T1054,P20,P21,100,P21,P20,100
T1055,P21,P19,100,P19,P21,100
T1056,P22,P20,100,P20,P22,100
T1057,P23,P24,100,P24,P23,1400
T1058,P23,P22,200,P22,P23,300
T1059,P19,P24,300,P24,P19,600
T1060,P24,P23,300,P23,P24,700
T1061,P26,P25,300,P25,P26,100
T1062,P26,P27,100,P27,P26,100
T1063,P27,P25,100,P25,P27,100
T1064,P28,P26,100,P26,P28,100
T1065,P29,P30,100,P30,P29,1400
T1066,P29,P28,200,P28,P29,300
T1067,P25,P30,300,P30,P25,600
T1068,P30,P29,300,P29,P30,700
T1069,P32,P31,300,P31,P32,100
T1070,P32,P33,100,P33,P32,100
T1071,P33,P31,100,P31,P33,100
T1072,P34,P32,100,P32,P34,100
T1073,P35,P36,100,P36,P35,1400
T1074,P35,P34,200,P34,P35,300
T1075,P31,P36,300,P36,P31,600
T1076,P36,P35,300,P35,P36,700
T1077,P20,P26,100,P26,P20,100
T1078,P26,P32,100,P32,P26,100
T1079,P32,P21,100,P21,P32,100
T1080,P21,P24,100,P24,P21,100
T1081,P20,P19,300,P19,P20,100
T1082,P20,P21,100,P21,P20,100
T1083,P21,P19,100,P19,P21,100
T1084,P22,P20,100,P20,P22,100
T1085,P23,P24,100,P24,P23,1400
T1086,P23,P22,200,P22,P23,300
T1087,P19,P24,300,P24,P19,600
T1088,P24,P23,300,P23,P24,700
T1089,P26,P25,300,P25,P26,100
T1090,P26,P27,100,P27,P26,100
T1091,P27,P25,100,P25,P27,100
T1092,P28,P26,100,P26,P28,100
T1093,P29,P30,100,P30,P29,1400
T1094,P29,P28,200,P28,P29,300
T1095,P25,P30,300,P30,P25,600
T1096,P30,P29,300,P29,P30,700
T1097,P32,P31,300,P31,P32,100
T1098,P32,P33,100,P33,P32,100
T1099,P33,P31,100,P31,P33,100
T1100,P34,P32,100,P32,P34,100
T1101,P35,P36,100,P36,P35,1400
T1102,P35,P34,200,P34,P35,300
T1103,P31,P36,300,P36,P31,600
T1104,P36,P35,300,P35,P36,700
T1105,P20,P26,100,P26,P20,100
T1106,P26,P32,100,P32,P26,100
T1107,P32,P21,200,P21,P32,100
T1108,P32,P24,100,P24,P32,100
T1109,P20,P19,300,P19,P20,100
T1110,P20,P21,100,P21,P20,100
T1111,P21,P19,100,P19,P21,100
T1112,P22,P20,100,P20,P22,100
T1113,P23,P24,100,P24,P23,1400
T1114,P23,P22,200,P22,P23,300
T1115,P19,P24,300,P24,P19,600
T1116,P24,P23,300,P23,P24,700
T1117,P26,P25,300,P25,P26,100
T1118,P26,P27,100,P27,P26,100
T1119,P27,P25,100,P25,P27,100
T1120,P28,P26,100,P26,P28,100
T1121,P29,P30,100,P30,P29,1400
T1122,P29,P28,200,P28,P29,300
T1123,P25,P30,300,P30,P25,600
T1124,P30,P29,300,P29,P30,700
T1125,P32,P31,300,P31,P32,100
T1126,P32,P33,100,P33,P32,100
T1127,P33,P31,100,P31,P33,100
T1128,P34,P32,100,P32,P34,100
T1129,P35,P36,100,P36,P35,1400
T1130,P35,P34,200,P34,P35,300
T1131,P31,P36,300,P36,P31,600
T1132,P36,P35,300,P35,P36,700
T1133,P20,P26,100,P26,P20,100
T1134,P26,P32,100,P32,P26,100
T1135,P32,P21,100,P21,P32,100
T1136,P21,P24,100,P24,P21,100
T1137,P20,P19,300,P19,P20,100
T1138,P20,P21,100,P21,P20,100
T1139,P21,P19,100,P19,P21,100
T1140,P22,P20,100,P20,P22,100
T1141,P23,P24,100,P24,P23,1400
T1142,P23,P22,200,P22,P23,300
T1143,P19,P24,300,P24,P19,600
T1144,P24,P23,300,P23,P24,700
T1145,P26,P25,300,P25,P26,100
T1146,P26,P27,100,P27,P26,100
T1147,P27,P25,100,P25,P27,100
T1148,P28,P26,100,P26,P28,100
T1149,P29,P30,100,P30,P29,1400
T1150,P29,P28,200,P28,P29,300
T1151,P25,P30,300,P30,P25,600
T1152,P30,P29,300,P29,P30,700
T1153,P32,P31,300,P31,P32,100
T1154,P32,P33,100,P33,P32,100
T1155,P33,P31,100,P31,P33,100
T1156,P34,P32,100,P32,P34,100
T1157,P35,P36,100,P36,P35,1400
T1158,P35,P34,200,P34,P35,300
T1159,P31,P36,300,P36,P31,600
T1160,P36,P35,300,P35,P36,700
T1161,P20,P26,100,P26,P20,100
T1162,P26,P32,100,P32,P26,100
T1163,P32,P21,200,P21,P32,100
T1164,P32,P24,100,P24,P32,100
T1165,P20,P19,300,P19,P20,100
T1166,P20,P21,100,P21,P20,100
T1167,P21,P19,100,P19,P21,100
T1168,P22,P20,100,P20,P22,100
T1169,P23,P24,100,P24,P23,1400
T1170,P23,P22,200,P22,P23,300
T1171,P19,P24,300,P24,P19,600
T1172,P24,P23,300,P23,P24,700
T1173,P26,P25,300,P25,P26,100
T1174,P26,P27,100,P27,P26,100
T1175,P27,P25,100,P25,P27,100
T1176,P28,P26,100,P26,P28,100
T1177,P29,P30,100,P30,P29,1400
T1178,P29,P28,200,P28,P29,300
T1179,P25,P30,300,P30,P25,600
T1180,P30,P29,300,P29,P30,700
T1181,P32,P31,300,P31,P32,100
T1182,P32,P33,100,P33,P32,100
T1183,P33,P31,100,P31,P33,100
T1184,P34,P32,100,P32,P34,100
T1185,P35,P36,100,P36,P35,1400
T1186,P35,P34,200,P34,P35,300
T1187,P31,P36,300,P36,P31,600
T1188,P36,P35,300,P35,P36,700
T1189,P20,P26,100,P26,P20,100
T1190,P26,P32,100,P32,P26,100
T1191,P32,P21,100,P21,P32,100
T1192,P21,P24,100,P24,P21,100
T1193,P20,P19,300,P19,P20,100
T1194,P20,P21,100,P21,P20,100
T1195,P21,P19,100,P19,P21,100
T1196,P22,P20,100,P20,P22,100
T1197,P23,P24,100,P24,P23,1400
T1198,P23,P22,200,P22,P23,300
T1199,P19,P24,300,P24,P19,600
T1200,P24,P23,300,P23,P24,700
T1201,P26,P25,300,P25,P26,100
T1202,P26,P27,100,P27,P26,100
T1203,P27,P25,100,P25,P27,100
T1204,P28,P26,100,P26,P28,100
T1205,P29,P30,100,P30,P29,1400
T1206,P29,P28,200,P28,P29,300
T1207,P25,P30,300,P30,P25,600
T1208,P30,P29,300,P29,P30,700
T1209,P32,P31,300,P31,P32,100
T1210,P32,P33,100,P33,P32,100
T1211,P33,P31,100,P31,P33,100
T1212,P34,P32,100,P32,P34,100
T1213,P35,P36,100,P36,P35,1400
T1214,P35,P34,200,P34,P35,300
T1215,P31,P36,300,P36,P31,600
T1216,P36,P35,300,P35,P36,700
T1217,P20,P26,100,P26,P20,100
T1218,P26,P32,100,P32,P26,100
T1219,P32,P21,200,P21,P32,100
T1220,P32,P24,100,P24,P32,100
T1221,P38,P37,300,P37,P38,100
T1222,P38,P39,100,P39,P38,100
T1223,P39,P37,100,P37,P39,100
T1224,P40,P38,100,P38,P40,100
T1225,P41,P42,100,P42,P41,1400
T1226,P41,P40,200,P40,P41,300
T1227,P37,P42,300,P42,P37,600
T1228,P42,P41,300,P41,P42,700
T1229,P44,P43,300,P43,P44,100
T1230,P44,P45,100,P45,P44,100
T1231,P45,P43,100,P43,P45,100
T1232,P46,P44,100,P44,P46,100
T1233,P47,P48,100,P48,P47,1400
T1234,P47,P46,200,P46,P47,300
T1235,P43,P48,300,P48,P43,600
T1236,P48,P47,300,P47,P48,700
T1237,P50,P49,300,P49,P50,100
T1238,P50,P51,100,P51,P50,100
T1239,P51,P49,100,P49,P51,100
T1240,P52,P50,100,P50,P52,100
T1241,P53,P54,100,P54,P53,1400
T1242,P53,P52,200,P52,P53,300
T1243,P49,P54,300,P54,P49,600
T1244,P54,P53,300,P53,P54,700
T1245,P38,P44,100,P44,P38,100
T1246,P44,P50,100,P50,P44,100
T1247,P50,P39,100,P39,P50,100
T1248,P39,P42,100,P42,P39,100
T1249,P38,P37,300,P37,P38,100
T1250,P38,P39,100,P39,P38,100
T1251,P39,P37,100,P37,P39,100
T1252,P40,P38,100,P38,P40,100
T1253,P41,P42,100,P42,P41,1400
T1254,P41,P40,200,P40,P41,300
T1255,P37,P42,300,P42,P37,600
T1256,P42,P41,300,P41,P42,700
T1257,P44,P43,300,P43,P44,100
T1258,P44,P45,100,P45,P44,100
T1259,P45,P43,100,P43,P45,100
T1260,P46,P44,100,P44,P46,100
T1261,P47,P48,100,P48,P47,1400
T1262,P47,P46,200,P46,P47,300
T1263,P43,P48,300,P48,P43,600
T1264,P48,P47,300,P47,P48,700
T1265,P50,P49,300,P49,P50,100
T1266,P50,P51,100,P51,P50,100
T1267,P51,P49,100,P49,P51,100
T1268,P52,P50,100,P50,P52,100
T1269,P53,P54,100,P54,P53,1400
T1270,P53,P52,200,P52,P53,300
T1271,P49,P54,300,P54,P49,600
T1272,P54,P53,300,P53,P54,700
T1273,P38,P44,100,P44,P38,100
T1274,P44,P50,100,P50,P44,100
T1275,P50,P39,200,P39,P50,100
T1276,P50,P42,100,P42,P50,100
T1277,P38,P37,300,P37,P38,100
T1278,P38,P39,100,P39,P38,100
T1279,P39,P37,100,P37,P39,100
T1280,P40,P38,100,P38,P40,100
T1281,P41,P42,100,P42,P41,1400
T1282,P41,P40,200,P40,P41,300
T1283,P37,P42,300,P42,P37,600
T1284,P42,P41,300,P41,P42,700
T1285,P44,P43,300,P43,P44,100
T1286,P44,P45,100,P45,P44,100
T1287,P45,P43,100,P43,P45,100
T1288,P46,P44,100,P44,P46,100
T1289,P47,P48,100,P48,P47,1400
T1290,P47,P46,200,P46,P47,300
T1291,P43,P48,300,P48,P43,600
T1292,P48,P47,300,P47,P48,700
T1293,P50,P49,300,P49,P50,100
T1294,P50,P51,100,P51,P50,100
T1295,P51,P49,100,P49,P51,100
T1296,P52,P50,100,P50,P52,100
T1297,P53,P54,100,P54,P53,1400
T1298,P53,P52,200,P52,P53,300
T1299,P49,P54,300,P54,P49,600
T1300,P54,P53,300,P53,P54,700
T1301,P38,P44,100,P44,P38,100
T1302,P44,P50,100,P50,P44,100
T1303,P50,P39,100,P39,P50,100
T1304,P39,P42,100,P42,P39,100
T1305,P38,P37,300,P37,P38,100
T1306,P38,P39,100,P39,P38,100
T1307,P39,P37,100,P37,P39,100
T1308,P40,P38,100,P38,P40,100
T1309,P41,P42,100,P42,P41,1400
T1310,P41,P40,200,P40,P41,300
T1311,P37,P42,300,P42,P37,600
T1312,P42,P41,300,P41,P42,700
T1313,P44,P43,300,P43,P44,100
T1314,P44,P45,100,P45,P44,100
T1315,P45,P43,100,P43,P45,100
T1316,P46,P44,100,P44,P46,100
T1317,P47,P48,100,P48,P47,1400
T1318,P47,P46,200,P46,P47,300
T1319,P43,P48,300,P48,P43,600
T1320,P48,P47,300,P47,P48,700
T1321,P50,P49,300,P49,P50,100
T1322,P50,P51,100,P51,P50,100
T1323,P51,P49,100,P49,P51,100
T1324,P52,P50,100,P50,P52,100
T1325,P53,P54,100,P54,P53,1400
T1326,P53,P52,200,P52,P53,300
