Party Id,Security Balance,Currency Balance,CCF Exchange Factor
P1118,0,100,
P1119,0,0,
P1120,0,0, P1120 converts 100S into 200C
P1121,1000,0, P1121 converts 200S into 400C
P1122,0,500,
P1123,2000,0,
P1124,0,0,
P1125,0,0,
P1126,0,0, P1126 converts 100S into 200C
P1127,1000,0, P1127 converts 200S into 400C
P1128,0,500,
P1129,2000,0,
P1130,0,0,
P1131,0,0,
P1132,0,0, P1132 converts 100S into 200C
P1133,1000,0, P1133 converts 200S into 400C
P1134,0,500,
P1135,2000,0,
P1136,0,100,
P1137,0,0,
P1138,0,0, P1138 converts 100S into 200C
P1139,1000,0, P1139 converts 200S into 400C
P1140,0,500,
P1141,2000,0,
P1142,0,0,
P1143,0,0,
P1144,0,0, P1144 converts 100S into 200C
P1145,1000,0, P1145 converts 200S into 400C
P1146,0,500,
P1147,2000,0,
P1148,0,0,
P1149,0,0,
P1150,0,0, P1150 converts 100S into 200C
P1151,1000,0, P1151 converts 200S into 400C
P1152,0,500,
P1153,2000,0,
P1154,0,100,
P1155,0,0,
P1156,0,0, P1156 converts 100S into 200C
P1157,1000,0, P1157 converts 200S into 400C
P1158,0,500,
P1159,2000,0,
P1160,0,0,
P1161,0,0,
P1162,0,0, P1162 converts 100S into 200C
P1163,1000,0, P1163 converts 200S into 400C
P1164,0,500,
P1165,2000,0,
P1166,0,0,
P1167,0,0,
P1168,0,0, P1168 converts 100S into 200C
P1169,1000,0, P1169 converts 200S into 400C
P1170,0,500,
P1171,2000,0,
P1172,0,100,
P1173,0,0,
P1174,0,0, P1174 converts 100S into 200C
P1175,1000,0, P1175 converts 200S into 400C
P1176,0,500,
P1177,2000,0,
P1178,0,0,
P1179,0,0,
P1180,0,0, P1180 converts 100S into 200C
P1181,1000,0, P1181 converts 200S into 400C
P1182,0,500,
P1183,2000,0,
P1184,0,0,
P1185,0,0,
P1186,0,0, P1186 converts 100S into 200C
P1187,1000,0, P1187 converts 200S into 400C
P1188,0,500,
P1189,2000,0,
P1190,0,100,
P1191,0,0,
P1192,0,0, P1192 converts 100S into 200C
P1193,1000,0, P1193 converts 200S into 400C
P1194,0,500,
P1195,2000,0,
P1196,0,0,
P1197,0,0,
P1198,0,0, P1198 converts 100S into 200C
P1199,1000,0, P1199 converts 200S into 400C
P1200,0,500,
P1201,2000,0,
P1202,0,0,
P1203,0,0,
P1204,0,0, P1204 converts 100S into 200C
P1205,1000,0, P1205 converts 200S into 400C
P1206,0,500,
P1207,2000,0,
P1208,0,100,
P1209,0,0,
P1210,0,0, P1210 converts 100S into 200C
P1211,1000,0, P1211 converts 200S into 400C
P1212,0,500,
P1213,2000,0,
P1214,0,0,
P1215,0,0,
P1216,0,0, P1216 converts 100S into 200C
P1217,1000,0, P1217 converts 200S into 400C
P1218,0,500,
P1219,2000,0,
P1220,0,0,
P1221,0,0,
P1222,0,0, P1222 converts 100S into 200C
P1223,1000,0, P1223 converts 200S into 400C
P1224,0,500,
P1225,2000,0,
P1226,0,100,
P1227,0,0,
P1228,0,0, P1228 converts 100S into 200C
P1229,1000,0, P1229 converts 200S into 400C
P1230,0,500,
P1231,2000,0,
P1232,0,0,
P1233,0,0,
P1234,0,0, P1234 converts 100S into 200C
P1235,1000,0, P1235 converts 200S into 400C
P1236,0,500,
P1237,2000,0,
P1238,0,0,
P1239,0,0,
P1240,0,0, P1240 converts 100S into 200C
P1241,1000,0, P1241 converts 200S into 400C
P1242,0,500,
P1243,2000,0,
P1244,0,100,
P1245,0,0,
P1246,0,0, P1246 converts 100S into 200C
P1247,1000,0, P1247 converts 200S into 400C
P1248,0,500,
P1249,2000,0,
P1250,0,0,
P1251,0,0,
P1252,0,0, P1252 converts 100S into 200C
P1253,1000,0, P1253 converts 200S into 400C
P1254,0,500,
P1255,2000,0,
P1256,0,0,
P1257,0,0,
P1258,0,0, P1258 converts 100S into 200C
P1259,1000,0, P1259 converts 200S into 400C
P1260,0,500,
P1261,2000,0,
P1262,0,100,
P1263,0,0,
P1264,0,0, P1264 converts 100S into 200C
P1265,1000,0, P1265 converts 200S into 400C
P1266,0,500,
P1267,2000,0,
P1268,0,0,
P1269,0,0,
P1270,0,0, P1270 converts 100S into 200C
P1271,1000,0, P1271 converts 200S into 400C
P1272,0,500,
P1273,2000,0,
P1274,0,0,
P1275,0,0,
P1276,0,0, P1276 converts 100S into 200C
P1277,1000,0, P1277 converts 200S into 400C
P1278,0,500,
P1279,2000,0,
P1280,0,100,
P1281,0,0,
P1282,0,0, P1282 converts 100S into 200C
P1283,1000,0, P1283 converts 200S into 400C
P1284,0,500,
P1285,2000,0,
P1286,0,0,
P1287,0,0,
P1288,0,0, P1288 converts 100S into 200C
P1289,1000,0, P1289 converts 200S into 400C
P1290,0,500,
P1291,2000,0,
P1292,0,0,
P1293,0,0,
P1294,0,0, P1294 converts 100S into 200C
P1295,1000,0, P1295 converts 200S into 400C
P1296,0,500,
P1297,2000,0,
P1298,0,100,
P1299,0,0,
P1300,0,0, P1300 converts 100S into 200C
P1301,1000,0, P1301 converts 200S into 400C
P1302,0,500,
P1303,2000,0,
P1304,0,0,
P1305,0,0,
P1306,0,0, P1306 converts 100S into 200C
P1307,1000,0, P1307 converts 200S into 400C
P1308,0,500,
P1309,2000,0,
P1310,0,0,
P1311,0,0,
P1312,0,0, P1312 converts 100S into 200C
P1313,1000,0, P1313 converts 200S into 400C
P1314,0,500,
P1315,2000,0,
P1316,0,100,
P1317,0,0,
P1318,0,0, P1318 converts 100S into 200C
P1319,1000,0, P1319 converts 200S into 400C
P1320,0,500,
P1321,2000,0,
P1322,0,0,
P1323,0,0,
P1324,0,0, P1324 converts 100S into 200C
P1325,1000,0, P1325 converts 200S into 400C
P1326,0,500,
P1327,2000,0,
P1328,0,0,
P1329,0,0,
P1330,0,0, P1330 converts 100S into 200C
P1331,1000,0, P1331 converts 200S into 400C
P1332,0,500,
P1333,2000,0,
P1334,0,100,
P1335,0,0,
P1336,0,0, P1336 converts 100S into 200C
P1337,1000,0, P1337 converts 200S into 400C
P1338,0,500,
P1339,2000,0,
P1340,0,0,
P1341,0,0,
P1342,0,0, P1342 converts 100S into 200C
P1343,1000,0, P1343 converts 200S into 400C
P1344,0,500,
P1345,2000,0,
P1346,0,0,
P1347,0,0,
P1348,0,0, P1348 converts 100S into 200C
P1349,1000,0, P1349 converts 200S into 400C
P1350,0,500,
P1351,2000,0,
P1352,0,100,
P1353,0,0,
P1354,0,0, P1354 converts 100S into 200C
P1355,1000,0, P1355 converts 200S into 400C
P1356,0,500,
P1357,2000,0,
P1358,0,0,
P1359,0,0,
P1360,0,0, P1360 converts 100S into 200C
P1361,1000,0, P1361 converts 200S into 400C
P1362,0,500,
P1363,2000,0,
P1364,0,0,
P1365,0,0,
P1366,0,0, P1366 converts 100S into 200C
P1367,1000,0, P1367 converts 200S into 400C
P1368,0,500,
P1369,2000,0,
P1370,0,100,
P1371,0,0,
P1372,0,0, P1372 converts 100S into 200C
P1373,1000,0, P1373 converts 200S into 400C
P1374,0,500,
P1375,2000,0,
P1376,0,0,
P1377,0,0,
P1378,0,0, P1378 converts 100S into 200C
P1379,1000,0, P1379 converts 200S into 400C
P1380,0,500,
P1381,2000,0,
P1382,0,0,
P1383,0,0,
P1384,0,0, P1384 converts 100S into 200C
P1385,1000,0, P1385 converts 200S into 400C
P1386,0,500,
P1387,2000,0,
P1388,0,100,
P1389,0,0,
P1390,0,0, P1390 converts 100S into 200C
P1391,1000,0, P1391 converts 200S into 400C
P1392,0,500,
P1393,2000,0,
P1394,0,0,
P1395,0,0,
P1396,0,0, P1396 converts 100S into 200C
P1397,1000,0, P1397 converts 200S into 400C
P1398,0,500,
P1399,2000,0,
P1400,0,0,
P1401,0,0,
P1402,0,0, P1402 converts 100S into 200C
P1403,1000,0, P1403 converts 200S into 400C
P1404,0,500,
P1405,2000,0,
P1406,0,100,
P1407,0,0,
P1408,0,0, P1408 converts 100S into 200C
P1409,1000,0, P1409 converts 200S into 400C
P1410,0,500,
P1411,2000,0,
P1412,0,0,
P1413,0,0,
P1414,0,0, P1414 converts 100S into 200C
P1415,1000,0, P1415 converts 200S into 400C
P1416,0,500,
P1417,2000,0,
P1418,0,0,
P1419,0,0,
P1420,0,0, P1420 converts 100S into 200C
P1421,1000,0, P1421 converts 200S into 400C
P1422,0,500,
P1423,2000,0,
P1424,0,100,
P1425,0,0,
P1426,0,0, P1426 converts 100S into 200C
P1427,1000,0, P1427 converts 200S into 400C
P1428,0,500,
P1429,2000,0,
P1430,0,0,
P1431,0,0,
P1432,0,0, P1432 converts 100S into 200C
P1433,1000,0, P1433 converts 200S into 400C
P1434,0,500,
P1435,2000,0,
P1436,0,0,
P1437,0,0,
P1438,0,0, P1438 converts 100S into 200C
P1439,1000,0, P1439 converts 200S into 400C
P1440,0,500,
P1441,2000,0,
P1442,0,100,
P1443,0,0,
P1444,0,0, P1444 converts 100S into 200C
P1445,1000,0, P1445 converts 200S into 400C
P1446,0,500,
P1447,2000,0,
P1448,0,0,
P1449,0,0,
P1450,0,0, P1450 converts 100S into 200C
P1451,1000,0, P1451 converts 200S into 400C
P1452,0,500,
P1453,2000,0,
P1454,0,0,
P1455,0,0,
P1456,0,0, P1456 converts 100S into 200C
P1457,1000,0, P1457 converts 200S into 400C
P1458,0,500,
P1459,2000,0,
P1460,0,100,
P1461,0,0,
P1462,0,0, P1462 converts 100S into 200C
P1463,1000,0, P1463 converts 200S into 400C
P1464,0,500,
P1465,2000,0,
P1466,0,0,
P1467,0,0,
P1468,0,0, P1468 converts 100S into 200C
P1469,1000,0, P1469 converts 200S into 400C
P1470,0,500,
P1471,2000,0,
P1472,0,0,
P1473,0,0,
P1474,0,0, P1474 converts 100S into 200C
P1475,1000,0, P1475 converts 200S into 400C
P1476,0,500,
P1477,2000,0,
P1478,0,100,
P1479,0,0,
P1480,0,0, P1480 converts 100S into 200C
P1481,1000,0, P1481 converts 200S into 400C
P1482,0,500,
P1483,2000,0,
P1484,0,0,
P1485,0,0,
P1486,0,0, P1486 converts 100S into 200C
P1487,1000,0, P1487 converts 200S into 400C
P1488,0,500,
P1489,2000,0,
P1490,0,0,
P1491,0,0,
P1492,0,0, P1492 converts 100S into 200C
P1493,1000,0, P1493 converts 200S into 400C
P1494,0,500,
P1495,2000,0,
P1496,0,100,
P1497,0,0,
P1498,0,0, P1498 converts 100S into 200C
P1499,1000,0, P1499 converts 200S into 400C
P1500,0,500,
P1501,2000,0,
P1502,0,0,
P1503,0,0,
P1504,0,0, P1504 converts 100S into 200C
P1505,1000,0, P1505 converts 200S into 400C
P1506,0,500,
P1507,2000,0,
P1508,0,0,
P1509,0,0,
P1510,0,0, P1510 converts 100S into 200C
P1511,1000,0, P1511 converts 200S into 400C
P1512,0,500,
P1513,2000,0,
P1514,0,100,
P1515,0,0,
P1516,0,0, P1516 converts 100S into 200C
P1517,1000,0, P1517 converts 200S into 400C
P1518,0,500,
P1519,2000,0,
P1520,0,0,
P1521,0,0,
P1522,0,0, P1522 converts 100S into 200C
P1523,1000,0, P1523 converts 200S into 400C
P1524,0,500,
P1525,2000,0,
P1526,0,0,
P1527,0,0,
P1528,0,0, P1528 converts 100S into 200C
P1529,1000,0, P1529 converts 200S into 400C
P1530,0,500,
P1531,2000,0,
P1532,0,100,
P1533,0,0,
P1534,0,0, P1534 converts 100S into 200C
P1535,1000,0, P1535 converts 200S into 400C
P1536,0,500,
P1537,2000,0,
P1538,0,0,
P1539,0,0,
P1540,0,0, P1540 converts 100S into 200C
P1541,1000,0, P1541 converts 200S into 400C
P1542,0,500,
P1543,2000,0,
P1544,0,0,
P1545,0,0,
P1546,0,0, P1546 converts 100S into 200C
P1547,1000,0, P1547 converts 200S into 400C
P1548,0,500,
P1549,2000,0,
P1550,0,100,
P1551,0,0,
P1552,0,0, P1552 converts 100S into 200C
P1553,1000,0, P1553 converts 200S into 400C
P1554,0,500,
P1555,2000,0,
P1556,0,0,
P1557,0,0,
P1558,0,0, P1558 converts 100S into 200C
P1559,1000,0, P1559 converts 200S into 400C
P1560,0,500,
P1561,2000,0,
P1562,0,0,
P1563,0,0,
P1564,0,0, P1564 converts 100S into 200C
P1565,1000,0, P1565 converts 200S into 400C
P1566,0,500,
P1567,2000,0,
P1568,0,100,
P1569,0,0,
P1570,0,0, P1570 converts 100S into 200C
P1571,1000,0, P1571 converts 200S into 400C
P1572,0,500,
P1573,2000,0,
P1574,0,0,
P1575,0,0,
P1576,0,0, P1576 converts 100S into 200C
P1577,1000,0, P1577 converts 200S into 400C
P1578,0,500,
P1579,2000,0,
P1580,0,0,
P1581,0,0,
P1582,0,0, P1582 converts 100S into 200C
P1583,1000,0, P1583 converts 200S into 400C
P1584,0,500,
P1585,2000,0,
P1586,0,100,
P1587,0,0,
P1588,0,0, P1588 converts 100S into 200C
P1589,1000,0, P1589 converts 200S into 400C
P1590,0,500,
P1591,2000,0,
P1592,0,0,
P1593,0,0,
P1594,0,0, P1594 converts 100S into 200C
P1595,1000,0, P1595 converts 200S into 400C
P1596,0,500,
P1597,2000,0,
P1598,0,0,
P1599,0,0,
P1600,0,0, P1600 converts 100S into 200C
P1601,1000,0, P1601 converts 200S into 400C
P1602,0,500,
P1603,2000,0,
P1604,0,100,
P1605,0,0,
P1606,0,0, P1606 converts 100S into 200C
P1607,1000,0, P1607 converts 200S into 400C
P1608,0,500,
P1609,2000,0,
P1610,0,0,
P1611,0,0,
P1612,0,0, P1612 converts 100S into 200C
P1613,1000,0, P1613 converts 200S into 400C
P1614,0,500,
P1615,2000,0,
P1616,0,0,
P1617,0,0,
P1618,0,0, P1618 converts 100S into 200C
P1619,1000,0, P1619 converts 200S into 400C
P1620,0,500,
P1621,2000,0,
P1622,0,100,
P1623,0,0,
P1624,0,0, P1624 converts 100S into 200C
P1625,1000,0, P1625 converts 200S into 400C
P1626,0,500,
P1627,2000,0,
P1628,0,0,
P1629,0,0,
P1630,0,0, P1630 converts 100S into 200C
P1631,1000,0, P1631 converts 200S into 400C
P1632,0,500,
P1633,2000,0,
P1634,0,0,
P1635,0,0,
P1636,0,0, P1636 converts 100S into 200C
P1637,1000,0, P1637 converts 200S into 400C
P1638,0,500,
P1639,2000,0,
P1640,0,100,
P1641,0,0,
P1642,0,0, P1642 converts 100S into 200C
P1643,1000,0, P1643 converts 200S into 400C
P1644,0,500,
P1645,2000,0,
P1646,0,0,
P1647,0,0,
P1648,0,0, P1648 converts 100S into 200C
P1649,1000,0, P1649 converts 200S into 400C
P1650,0,500,
P1651,2000,0,
P1652,0,0,
P1653,0,0,
P1654,0,0, P1654 converts 100S into 200C
P1655,1000,0, P1655 converts 200S into 400C
P1656,0,500,
P1657,2000,0,
P1658,0,100,
P1659,0,0,
P1660,0,0, P1660 converts 100S into 200C
P1661,1000,0, P1661 converts 200S into 400C
P1662,0,500,
P1663,2000,0,
P1664,0,0,
P1665,0,0,
P1666,0,0, P1666 converts 100S into 200C
P1667,1000,0, P1667 converts 200S into 400C
P1668,0,500,
P1669,2000,0,
P1670,0,0,
P1671,0,0,
P1672,0,0, P1672 converts 100S into 200C
P1673,1000,0, P1673 converts 200S into 400C
P1674,0,500,
P1675,2000,0,
P1676,0,100,
P1677,0,0,
P1678,0,0, P1678 converts 100S into 200C
P1679,1000,0, P1679 converts 200S into 400C
P1680,0,500,
P1681,2000,0,
P1682,0,0,
P1683,0,0,
P1684,0,0, P1684 converts 100S into 200C
P1685,1000,0, P1685 converts 200S into 400C
P1686,0,500,
P1687,2000,0,
P1688,0,0,
P1689,0,0,
P1690,0,0, P1690 converts 100S into 200C
P1691,1000,0, P1691 converts 200S into 400C
P1692,0,500,
P1693,2000,0,
P1694,0,100,
P1695,0,0,
P1696,0,0, P1696 converts 100S into 200C
P1697,1000,0, P1697 converts 200S into 400C
P1698,0,500,
P1699,2000,0,
P1700,0,0,
P1701,0,0,
P1702,0,0, P1702 converts 100S into 200C
P1703,1000,0, P1703 converts 200S into 400C
P1704,0,500,
P1705,2000,0,
P1706,0,0,
P1707,0,0,
P1708,0,0, P1708 converts 100S into 200C
P1709,1000,0, P1709 converts 200S into 400C
P1710,0,500,
P1711,2000,0,
P1712,0,100,
P1713,0,0,
P1714,0,0, P1714 converts 100S into 200C
P1715,1000,0, P1715 converts 200S into 400C
P1716,0,500,
P1717,2000,0,
P1718,0,0,
P1719,0,0,
P1720,0,0, P1720 converts 100S into 200C
P1721,1000,0, P1721 converts 200S into 400C
P1722,0,500,
P1723,2000,0,
P1724,0,0,
P1725,0,0,
P1726,0,0, P1726 converts 100S into 200C
P1727,1000,0, P1727 converts 200S into 400C
P1728,0,500,
P1729,2000,0,
P1730,0,100,
P1731,0,0,
P1732,0,0, P1732 converts 100S into 200C
P1733,1000,0, P1733 converts 200S into 400C
P1734,0,500,
P1735,2000,0,
P1736,0,0,
P1737,0,0,
P1738,0,0, P1738 converts 100S into 200C
P1739,1000,0, P1739 converts 200S into 400C
P1740,0,500,
P1741,2000,0,
P1742,0,0,
P1743,0,0,
P1744,0,0, P1744 converts 100S into 200C
P1745,1000,0, P1745 converts 200S into 400C
P1746,0,500,
P1747,2000,0,
P1748,0,100,
P1749,0,0,
P1750,0,0, P1750 converts 100S into 200C
P1751,1000,0, P1751 converts 200S into 400C
P1752,0,500,
P1753,2000,0,
P1754,0,0,
P1755,0,0,
P1756,0,0, P1756 converts 100S into 200C
P1757,1000,0, P1757 converts 200S into 400C
P1758,0,500,
P1759,2000,0,
P1760,0,0,
P1761,0,0,
P1762,0,0, P1762 converts 100S into 200C
P1763,1000,0, P1763 converts 200S into 400C
P1764,0,500,
P1765,2000,0,
P1766,0,100,
P1767,0,0,
P1768,0,0, P1768 converts 100S into 200C
P1769,1000,0, P1769 converts 200S into 400C
P1770,0,500,
P1771,2000,0,
P1772,0,0,
P1773,0,0,
P1774,0,0, P1774 converts 100S into 200C
P1775,1000,0, P1775 converts 200S into 400C
P1776,0,500,
P1777,2000,0,
P1778,0,0,
P1779,0,0,
P1780,0,0, P1780 converts 100S into 200C
P1781,1000,0, P1781 converts 200S into 400C
P1782,0,500,
P1783,2000,0,
P1784,0,100,
P1785,0,0,
P1786,0,0, P1786 converts 100S into 200C
P1787,1000,0, P1787 converts 200S into 400C
P1788,0,500,
P1789,2000,0,
P1790,0,0,
P1791,0,0,
P1792,0,0, P1792 converts 100S into 200C
P1793,1000,0, P1793 converts 200S into 400C
P1794,0,500,
P1795,2000,0,
P1796,0,0,
P1797,0,0,
P1798,0,0, P1798 converts 100S into 200C
P1799,1000,0, P1799 converts 200S into 400C
P1800,0,500,


Transaction Id,From,To,Security Amount,From,To,Cash Amount
T1,P1801,P2,100,P2,P1801,100
T2,P1801,P2,100,P2,P1801,100
T3,P1801,P2,100,P2,P1801,100
T4,P1801,P2,100,P2,P1801,100
T5,P1801,P2,100,P2,P1801,100
T6,P1801,P2,100,P2,P1801,100
T7,P1801,P2,100,P2,P1801,100
T8,P1801,P2,100,P2,P1801,100
T9,P1801,P2,100,P2,P1801,100
T10,P1801,P2,100,P2,P1801,100
T11,P1801,P20,100,P20,P1801,100
T12,P1801,P20,100,P20,P1801,100
T13,P1801,P20,100,P20,P1801,100
T14,P1801,P20,100,P20,P1801,100
T15,P1801,P20,100,P20,P1801,100
T16,P1801,P20,100,P20,P1801,100
T17,P1801,P20,100,P20,P1801,100
T18,P1801,P20,100,P20,P1801,100
T19,P1801,P20,100,P20,P1801,100
T20,P1801,P20,100,P20,P1801,100
T21,P1801,P38,100,P38,P1801,100
T22,P1801,P38,100,P38,P1801,100
T23,P1801,P38,100,P38,P1801,100
T24,P1801,P38,100,P38,P1801,100
T25,P1801,P38,100,P38,P1801,100
T26,P1801,P38,100,P38,P1801,100
T27,P1801,P38,100,P38,P1801,100
T28,P1801,P38,100,P38,P1801,100
T29,P1801,P38,100,P38,P1801,100
T30,P1801,P38,100,P38,P1801,100
T31,P1801,P56,100,P56,P1801,100
T32,P1801,P56,100,P56,P1801,100
T33,P1801,P56,100,P56,P1801,100
T34,P1801,P56,100,P56,P1801,100
T35,P1801,P56,100,P56,P1801,100
T36,P1801,P56,100,P56,P1801,100
T37,P1801,P56,100,P56,P1801,100
T38,P1801,P56,100,P56,P1801,100
T39,P1801,P56,100,P56,P1801,100
T40,P1801,P56,100,P56,P1801,100
T41,P1801,P74,100,P74,P1801,100
T42,P1801,P74,100,P74,P1801,100
T43,P1801,P74,100,P74,P1801,100
T44,P1801,P74,100,P74,P1801,100
T45,P1801,P74,100,P74,P1801,100
T46,P1801,P74,100,P74,P1801,100
T47,P1801,P74,100,P74,P1801,100
T48,P1801,P74,100,P74,P1801,100
T49,P1801,P74,100,P74,P1801,100
T50,P1801,P74,100,P74,P1801,100
T51,P1801,P92,100,P92,P1801,100
T52,P1801,P92,100,P92,P1801,100
T53,P1801,P92,100,P92,P1801,100
T54,P1801,P92,100,P92,P1801,100
T55,P1801,P92,100,P92,P1801,100
T56,P1801,P92,100,P92,P1801,100
T57,P1801,P92,100,P92,P1801,100
T58,P1801,P92,100,P92,P1801,100
T59,P1801,P92,100,P92,P1801,100
T60,P1801,P92,100,P92,P1801,100
T61,P1801,P110,100,P110,P1801,100
T62,P1801,P110,100,P110,P1801,100
T63,P1801,P110,100,P110,P1801,100
T64,P1801,P110,100,P110,P1801,100
T65,P1801,P110,100,P110,P1801,100
T66,P1801,P110,100,P110,P1801,100
T67,P1801,P110,100,P110,P1801,100
T68,P1801,P110,100,P110,P1801,100
T69,P1801,P110,100,P110,P1801,100
T70,P1801,P110,100,P110,P1801,100
T71,P1801,P128,100,P128,P1801,100
T72,P1801,P128,100,P128,P1801,100
T73,P1801,P128,100,P128,P1801,100
T74,P1801,P128,100,P128,P1801,100
T75,P1801,P128,100,P128,P1801,100
T76,P1801,P128,100,P128,P1801,100
T77,P1801,P128,100,P128,P1801,100
T78,P1801,P128,100,P128,P1801,100
T79,P1801,P128,100,P128,P1801,100
T80,P1801,P128,100,P128,P1801,100
T81,P1801,P146,100,P146,P1801,100
T82,P1801,P146,100,P146,P1801,100
T83,P1801,P146,100,P146,P1801,100
T84,P1801,P146,100,P146,P1801,100
T85,P1801,P146,100,P146,P1801,100
T86,P1801,P146,100,P146,P1801,100
T87,P1801,P146,100,P146,P1801,100
T88,P1801,P146,100,P146,P1801,100
T89,P1801,P146,100,P146,P1801,100
T90,P1801,P146,100,P146,P1801,100
T91,P1801,P164,100,P164,P1801,100
T92,P1801,P164,100,P164,P1801,100
T93,P1801,P164,100,P164,P1801,100
T94,P1801,P164,100,P164,P1801,100
T95,P1801,P164,100,P164,P1801,100
T96,P1801,P164,100,P164,P1801,100
T97,P1801,P164,100,P164,P1801,100
T98,P1801,P164,100,P164,P1801,100
T99,P1801,P164,100,P164,P1801,100
T100,P1801,P164,100,P164,P1801,100
T101,P1801,P182,100,P182,P1801,100
T102,P1801,P182,100,P182,P1801,100
T103,P1801,P182,100,P182,P1801,100
T104,P1801,P182,100,P182,P1801,100
T105,P1801,P182,100,P182,P1801,100
T106,P1801,P182,100,P182,P1801,100
T107,P1801,P182,100,P182,P1801,100
T108,P1801,P182,100,P182,P1801,100
T109,P1801,P182,100,P182,P1801,100
T110,P1801,P182,100,P182,P1801,100
T111,P1801,P200,100,P200,P1801,100
T112,P1801,P200,100,P200,P1801,100
T113,P1801,P200,100,P200,P1801,100
T114,P1801,P200,100,P200,P1801,100
T115,P1801,P200,100,P200,P1801,100
T116,P1801,P200,100,P200,P1801,100
T117,P1801,P200,100,P200,P1801,100
T118,P1801,P200,100,P200,P1801,100
T119,P1801,P200,100,P200,P1801,100
T120,P1801,P200,100,P200,P1801,100
T121,P1801,P218,100,P218,P1801,100
T122,P1801,P218,100,P218,P1801,100
T123,P1801,P218,100,P218,P1801,100
T124,P1801,P218,100,P218,P1801,100
T125,P1801,P218,100,P218,P1801,100
T126,P1801,P218,100,P218,P1801,100
T127,P1801,P218,100,P218,P1801,100
T128,P1801,P218,100,P218,P1801,100
T129,P1801,P218,100,P218,P1801,100
T130,P1801,P218,100,P218,P1801,100
T131,P1801,P236,100,P236,P1801,100
T132,P1801,P236,100,P236,P1801,100
T133,P1801,P236,100,P236,P1801,100
T134,P1801,P236,100,P236,P1801,100
T135,P1801,P236,100,P236,P1801,100
T136,P1801,P236,100,P236,P1801,100
T137,P1801,P236,100,P236,P1801,100
T138,P1801,P236,100,P236,P1801,100
T139,P1801,P236,100,P236,P1801,100
T140,P1801,P236,100,P236,P1801,100
T141,P1801,P254,100,P254,P1801,100
T142,P1801,P254,100,P254,P1801,100
T143,P1801,P254,100,P254,P1801,100
T144,P1801,P254,100,P254,P1801,100
T145,P1801,P254,100,P254,P1801,100
T146,P1801,P254,100,P254,P1801,100
T147,P1801,P254,100,P254,P1801,100
T148,P1801,P254,100,P254,P1801,100
T149,P1801,P254,100,P254,P1801,100
T150,P1801,P254,100,P254,P1801,100
T151,P1801,P272,100,P272,P1801,100
T152,P1801,P272,100,P272,P1801,100
T153,P1801,P272,100,P272,P1801,100
T154,P1801,P272,100,P272,P1801,100
T155,P1801,P272,100,P272,P1801,100
T156,P1801,P272,100,P272,P1801,100
T157,P1801,P272,100,P272,P1801,100
T158,P1801,P272,100,P272,P1801,100
T159,P1801,P272,100,P272,P1801,100
T160,P1801,P272,100,P272,P1801,100
T161,P1801,P290,100,P290,P1801,100
T162,P1801,P290,100,P290,P1801,100
T163,P1801,P290,100,P290,P1801,100
T164,P1801,P290,100,P290,P1801,100
T165,P1801,P290,100,P290,P1801,100
T166,P1801,P290,100,P290,P1801,100
T167,P1801,P290,100,P290,P1801,100
T168,P1801,P290,100,P290,P1801,100
T169,P1801,P290,100,P290,P1801,100
T170,P1801,P290,100,P290,P1801,100
T171,P1801,P308,100,P308,P1801,100
T172,P1801,P308,100,P308,P1801,100
T173,P1801,P308,100,P308,P1801,100
T174,P1801,P308,100,P308,P1801,100
T175,P1801,P308,100,P308,P1801,100
T176,P1801,P308,100,P308,P1801,100
T177,P1801,P308,100,P308,P1801,100
